173.285714,210.285714,128.714286
171.920635,210.031746,128.523810
170.555556,209.777778,128.333333
169.190476,209.523810,128.142857
167.825397,209.269841,127.952381
166.460317,209.015873,127.761905
165.095238,208.761905,127.571429
163.730159,208.507937,127.380952
162.365079,208.253968,127.190476
161.000000,208.000000,127.000000
161.000000,208.000000,127.000000
159.730159,206.857143,128.269841
158.460317,205.714286,129.539683
157.190476,204.571429,130.809524
155.920635,203.428571,132.079365
154.650794,202.285714,133.349206
153.380952,201.142857,134.619048
152.111111,200.000000,135.888889
150.841270,198.857143,137.158730
149.571429,197.714286,138.428571
148.301587,196.571429,139.698413
147.031746,195.428571,140.968254
145.761905,194.285714,142.238095
144.492063,193.142857,143.507937
143.222222,192.000000,144.777778
141.952381,190.857143,146.047619
140.682540,189.714286,147.317460
139.412698,188.571429,148.587302
138.142857,187.428571,149.857143
136.873016,186.285714,151.126984
135.603175,185.142857,152.396825
134.333333,184.000000,153.666667
133.063492,182.857143,154.936508
131.793651,181.714286,156.206349
130.523810,180.571429,157.476190
129.253968,179.428571,158.746032
127.984127,178.285714,160.015873
126.714286,177.142857,161.285714
125.444444,176.000000,162.555556
124.174603,174.857143,163.825397
122.904762,173.714286,165.095238
121.634921,172.571429,166.365079
120.365079,171.428571,167.634921
119.095238,170.285714,168.904762
117.825397,169.142857,170.174603
116.555556,168.000000,171.444444
115.285714,166.857143,172.714286
114.015873,165.714286,173.984127
112.746032,164.571429,175.253968
111.476190,163.428571,176.523810
110.206349,162.285714,177.793651
108.936508,161.142857,179.063492
107.666667,160.000000,180.333333
106.396825,158.857143,181.603175
105.126984,157.714286,182.873016
103.857143,156.571429,184.142857
102.587302,155.428571,185.412698
101.317460,154.285714,186.682540
100.047619,153.142857,187.952381
98.777778,152.000000,189.222222
97.507937,150.857143,190.492063
96.238095,149.714286,191.761905
94.968254,148.571429,193.031746
93.698413,147.428571,194.301587
92.428571,146.285714,195.571429
91.158730,145.142857,196.841270
89.888889,144.000000,198.111111
88.619048,142.857143,199.380952
87.349206,141.714286,200.650794
86.079365,140.571429,201.920635
84.809524,139.428571,203.190476
83.539683,138.285714,204.460317
82.269841,137.142857,205.730159
81.000000,136.000000,207.000000
